"dist","mpc1","mpc2","mpc3"
5841,358.869931259819,358.869927689685,383.014339260859
5851,358.869931148954,358.869927689685,382.982794259477
5861,358.869931041532,358.869927689685,382.951343622843
5871,358.869930937446,358.869927689685,382.919986910763
5881,358.869930836592,358.869927689685,382.888723685829
5891,358.86993073887,358.869927689685,382.857553513395
5901,358.869930644183,358.869927689685,382.826475961555
5911,358.869930552436,358.869927689685,382.795490601127
5921,358.869930463538,358.869927689685,382.764597005621
5931,358.8699303774,358.869927689685,382.733794751228
5941,358.869930293938,358.869927689685,382.703083416792
5951,358.869930213067,358.869927689685,382.672462583791
5961,358.869930134707,358.869927689685,382.641931836318
5971,358.869930058781,358.869927689685,382.611490761057
5981,358.869929985213,358.869927689685,382.581138947265
5991,358.869929913929,358.869927689685,382.550875986753
6001,358.869929844859,358.869927689685,382.520701473862
6011,358.869929777933,358.869927689685,382.490615005447
6021,358.869929713086,358.869927689685,382.460616180854
6031,358.869929650253,358.869927689685,382.430704601904
6041,358.869929589371,358.869927689685,382.400879872872
6051,358.869929530379,358.869927689685,382.371141600468
6061,358.869929473219,358.869927689685,382.341489393817
6071,358.869929417835,358.869927689685,382.311922864443
6081,358.86992936417,358.869927689685,382.282441626248
6091,358.869929312171,358.869927689685,382.253045295494
6101,358.869929261788,358.869927689685,382.223733490787
6111,358.869929212969,358.869927689685,382.194505833055
6121,358.869929165666,358.869927689685,382.165361945534
6131,358.869929119831,358.869927689685,382.136301453749
6141,358.869929075421,358.869927689685,382.107323985495
6151,358.869929032389,358.869927689685,382.078429170821
6161,358.869928990693,358.869927689685,382.049616642013
6171,358.869928950293,358.869927689685,382.020886033576
6181,358.869928911147,358.869927689685,381.992236982217
6191,358.869928873216,358.869927689685,381.963669126832
6201,358.869928836463,358.869927689685,381.935182108482
6211,358.869928800852,358.869927689685,381.906775570384
6221,358.869928766347,358.869927689685,381.878449157889
6231,358.869928732913,358.869927689685,381.850202518471
6241,358.869928700517,358.869927689685,381.822035301707
6251,358.869928669127,358.869927689685,381.793947159263
6261,358.869928638712,358.869927689685,381.765937744877
6271,358.869928609242,358.869927689685,381.738006714345
6281,358.869928580687,358.869927689685,381.710153725504
6291,358.869928553018,358.869927689685,381.68237843822
6301,358.869928526209,358.869927689685,381.654680514368
6311,358.869928500232,358.869927689685,381.62705961782
6321,358.869928475061,358.869927689685,381.59951541443
6331,358.869928450673,358.869927689685,381.572047572018
6341,358.869928427042,358.869927689685,381.544655760359
6351,358.869928404144,358.869927689685,381.517339651161
6361,358.869928381958,358.869927689685,381.49009891806
6371,358.869928360461,358.869927689685,381.462933236599
6381,358.869928339631,358.869927689685,381.435842284216
6391,358.869928319448,358.869927689685,381.40882574023
6401,358.869928299892,358.869927689685,381.381883285828
6411,358.869928280943,358.869927689685,381.355014604051
6421,358.869928262582,358.869927689685,381.328219379778
6431,358.869928244792,358.869927689685,381.301497299718
6441,358.869928227554,358.869927689685,381.27484805239
6451,358.869928210851,358.869927689685,381.248271328113
6461,358.869928194667,358.869927689685,381.221766818995
6471,358.869928178986,358.869927689685,381.195334218916
6481,358.869928163791,358.869927689685,381.168973223517
6491,358.869928149069,358.869927689685,381.142683530188
6501,358.869928134803,358.869927689685,381.116464838054
6511,358.869928120981,358.869927689685,381.090316847962
6521,358.869928107588,358.869927689685,381.064239262472
6531,358.86992809461,358.869927689685,381.038231785838
6541,358.869928082036,358.869927689685,381.012294124004
6551,358.869928069852,358.869927689685,380.986425984585
6561,358.869928058047,358.869927689685,380.960627076859
6571,358.869928046608,358.869927689685,380.934897111754
6581,358.869928035524,358.869927689685,380.909235801835
6591,358.869928024785,358.869927689685,380.883642861293
6601,358.869928014379,358.869927689685,380.858118005936
6611,358.869928004296,358.869927689685,380.832660953172
6621,358.869927994526,358.869927689685,380.807271422003
6631,358.86992798506,358.869927689685,380.781949133011
6641,358.869927975888,358.869927689685,380.756693808347
6651,358.869927967,358.869927689685,380.731505171719
6661,358.869927958389,358.869927689685,380.706382948384
6671,358.869927950044,358.869927689685,380.681326865135
6681,358.869927941959,358.869927689685,380.656336650288
6691,358.869927934125,358.869927689685,380.631412033676
6701,358.869927926535,358.869927689685,380.606552746635
6711,358.86992791918,358.869927689685,380.581758521995
6721,358.869927912053,358.869927689685,380.557029094067
6731,358.869927905148,358.869927689685,380.532364198636
6741,358.869927898457,358.869927689685,380.50776357295
6751,358.869927891974,358.869927689685,380.483226955707
6761,358.869927885692,358.869927689685,380.458754087049
6771,358.869927879606,358.869927689685,380.434344708547
6781,358.869927873708,358.869927689685,380.409998563195
6791,358.869927867993,358.869927689685,380.385715395402
6801,358.869927862456,358.869927689685,380.361494950974
6811,358.869927857091,358.869927689685,380.337336977114
6821,358.869927851893,358.869927689685,380.313241222404
6831,358.869927846856,358.869927689685,380.289207436803
6841,358.869927841975,358.869927689685,380.265235371632
6851,358.869927837246,358.869927689685,380.241324779565
6861,358.869927832664,358.869927689685,380.217475414625
6871,358.869927828224,358.869927689685,380.193687032167
6881,358.869927823922,358.869927689685,380.169959388874
6891,358.869927819753,358.869927689685,380.146292242749
6901,358.869927815714,358.869927689685,380.122685353101
6911,358.8699278118,358.869927689685,380.099138480539
6921,358.869927808008,358.869927689685,380.075651386963
6931,358.869927804334,358.869927689685,380.052223835557
6941,358.869927800774,358.869927689685,380.028855590776
6951,358.869927797324,358.869927689685,380.005546418341
6961,358.869927793982,358.869927689685,379.982296085229
6971,358.869927790743,358.869927689685,379.959104359663
6981,358.869927787605,358.869927689685,379.935971011109
6991,358.869927784564,358.869927689685,379.912895810261
7001,358.869927781618,358.869927689685,379.889878529035
7011,358.869927778763,358.869927689685,379.866918940564
7021,358.869927775997,358.869927689685,379.844016819186
7031,358.869927773316,358.869927689685,379.821171940436
7041,358.869927770719,358.869927689685,379.79838408104
7051,358.869927768203,358.869927689685,379.775653018907
7061,358.869927765765,358.869927689685,379.752978533119
7071,358.869927763402,358.869927689685,379.730360403925
7081,358.869927761113,358.869927689685,379.707798412732
7091,358.869927758895,358.869927689685,379.685292342099
7101,358.869927756746,358.869927689685,379.662841975727
7111,358.869927754663,358.869927689685,379.640447098453
7121,358.869927752646,358.869927689685,379.618107496242
7131,358.86992775069,358.869927689685,379.595822956182
7141,358.869927748796,358.869927689685,379.573593266471
7151,358.86992774696,358.869927689685,379.551418216414
7161,358.869927745182,358.869927689685,379.529297596416
7171,358.869927743459,358.869927689685,379.507231197972
7181,358.869927741789,358.869927689685,379.485218813661
7191,358.869927740171,358.869927689685,379.463260237139
7201,358.869927738603,358.869927689685,379.441355263135
7211,358.869927737084,358.869927689685,379.419503687438
7221,358.869927735612,358.869927689685,379.397705306893
7231,358.869927734186,358.869927689685,379.375959919395
7241,358.869927732804,358.869927689685,379.354267323883
7251,358.869927731465,358.869927689685,379.33262732033
7261,358.869927730168,358.869927689685,379.311039709737
7271,358.869927728911,358.869927689685,379.289504294128
7281,358.869927727692,358.869927689685,379.268020876544
7291,358.869927726512,358.869927689685,379.246589261033
7301,358.869927725369,358.869927689685,379.225209252646
7311,358.86992772426,358.869927689685,379.20388065743
7321,358.869927723187,358.869927689685,379.182603282423
7331,358.869927722146,358.869927689685,379.161376935643
7341,358.869927721138,358.869927689685,379.140201426088
7351,358.869927720162,358.869927689685,379.119076563725
7361,358.869927719215,358.869927689685,379.098002159486
7371,358.869927718298,358.869927689685,379.07697802526
7381,358.86992771741,358.869927689685,379.05600397389
7391,358.869927716549,358.869927689685,379.035079819164
7401,358.869927715715,358.869927689685,379.014205375809
7411,358.869927714906,358.869927689685,378.993380459487
7421,358.869927714123,358.869927689685,378.972604886788
7431,358.869927713364,358.869927689685,378.951878475225
7441,358.869927712629,358.869927689685,378.931201043224
7451,358.869927711916,358.869927689685,378.910572410125
7461,358.869927711226,358.869927689685,378.889992396172
7471,358.869927710557,358.869927689685,378.869460822506
7481,358.869927709909,358.869927689685,378.848977511164
7491,358.869927709281,358.869927689685,378.828542285068
7501,358.869927708673,358.869927689685,378.808154968024
7511,358.869927708083,358.869927689685,378.787815384713
7521,358.869927707512,358.869927689685,378.76752336069
7531,358.869927706958,358.869927689685,378.747278722371
7541,358.869927706422,358.869927689685,378.727081297036
7551,358.869927705902,358.869927689685,378.706930912819
7561,358.869927705398,358.869927689685,378.686827398702
7571,358.86992770491,358.869927689685,378.666770584511
7581,358.869927704438,358.869927689685,378.646760300914
7591,358.86992770398,358.869927689685,378.626796379408
7601,358.869927703536,358.869927689685,378.606878652323
7611,358.869927703106,358.869927689685,378.58700695281
7621,358.869927702689,358.869927689685,378.567181114837
7631,358.869927702285,358.869927689685,378.547400973188
7641,358.869927701894,358.869927689685,378.527666363453
7651,358.869927701515,358.869927689685,378.507977122026
7661,358.869927701147,358.869927689685,378.488333086099
7671,358.869927700791,358.869927689685,378.468734093658
7681,358.869927700447,358.869927689685,378.449179983476
7691,358.869927700112,358.869927689685,378.42967059511
7701,358.869927699789,358.869927689685,378.410205768897
7711,358.869927699475,358.869927689685,378.390785345947
7721,358.869927699171,358.869927689685,378.371409168138
7731,358.869927698876,358.869927689685,378.352077078114
7741,358.869927698591,358.869927689685,378.33278891928
7751,358.869927698314,358.869927689685,378.313544535793
7761,358.869927698046,358.869927689685,378.294343772564
7771,358.869927697787,358.869927689685,378.275186475247
7781,358.869927697535,358.869927689685,378.25607249024
7791,358.869927697291,358.869927689685,378.237001664678
7801,358.869927697055,358.869927689685,378.217973846426
7811,358.869927696826,358.869927689685,378.198988884079
7821,358.869927696605,358.869927689685,378.180046626957
7831,358.86992769639,358.869927689685,378.161146925096
7841,358.869927696182,358.869927689685,378.142289629251
7851,358.86992769598,358.869927689685,378.123474590884
7861,358.869927695784,358.869927689685,378.104701662167
7871,358.869927695595,358.869927689685,378.08597069597
7881,358.869927695411,358.869927689685,378.067281545866
7891,358.869927695234,358.869927689685,378.048634066117
7901,358.869927695061,358.869927689685,378.030028111679
7911,358.869927694894,358.869927689685,378.01146353819
7921,358.869927694733,358.869927689685,377.992940201971
7931,358.869927694576,358.869927689685,377.974457960021
7941,358.869927694424,358.869927689685,377.956016670012
7951,358.869927694277,358.869927689685,377.937616190284
7961,358.869927694134,358.869927689685,377.919256379845
7971,358.869927693996,358.869927689685,377.900937098362
7981,358.869927693862,358.869927689685,377.88265820616
7991,358.869927693733,358.869927689685,377.864419564219
8001,358.869927693607,358.869927689685,377.846221034168
8011,358.869927693485,358.869927689685,377.828062478282
8021,358.869927693367,358.869927689685,377.809943759477
8031,358.869927693253,358.869927689685,377.79186474131
8041,358.869927693142,358.869927689685,377.773825287969
8051,358.869927693035,358.869927689685,377.755825264277
8061,358.869927692931,358.869927689685,377.73786453568
8071,358.86992769283,358.869927689685,377.719942968251
8081,358.869927692732,358.869927689685,377.70206042868
8091,358.869927692638,358.869927689685,377.684216784277
8101,358.869927692546,358.869927689685,377.66641190296
8111,358.869927692457,358.869927689685,377.648645653259
8121,358.869927692371,358.869927689685,377.63091790431
8131,358.869927692288,358.869927689685,377.613228525849
8141,358.869927692207,358.869927689685,377.595577388211
8151,358.869927692129,358.869927689685,377.577964362327
8161,358.869927692053,358.869927689685,377.56038931972
8171,358.869927691979,358.869927689685,377.542852132498
8181,358.869927691908,358.869927689685,377.525352673357
8191,358.869927691839,358.869927689685,377.507890815574
8201,358.869927691772,358.869927689685,377.490466433003
8211,358.869927691707,358.869927689685,377.473079400073
8221,358.869927691644,358.869927689685,377.455729591784
8231,358.869927691584,358.869927689685,377.438416883705
8241,358.869927691525,358.869927689685,377.42114115197
8251,358.869927691468,358.869927689685,377.403902273273
8261,358.869927691412,358.869927689685,377.386700124868
8271,358.869927691359,358.869927689685,377.369534584564
8281,358.869927691307,358.869927689685,377.352405530721
8291,358.869927691256,358.869927689685,377.33531284225
8301,358.869927691207,358.869927689685,377.318256398605
8311,358.86992769116,358.869927689685,377.301236079785
8321,358.869927691114,358.869927689685,377.284251766327
8331,358.86992769107,358.869927689685,377.267303339306
8341,358.869927691027,358.869927689685,377.250390680328
8351,358.869927690985,358.869927689685,377.233513671533
8361,358.869927690945,358.869927689685,377.216672195585
8371,358.869927690906,358.869927689685,377.199866135675
8381,358.869927690868,358.869927689685,377.183095375514
8391,358.869927690831,358.869927689685,377.166359799331
8401,358.869927690796,358.869927689685,377.149659291874
8411,358.869927690761,358.869927689685,377.1329937384
8421,358.869927690728,358.869927689685,377.116363024678
8431,358.869927690695,358.869927689685,377.099767036982
8441,358.869927690664,358.869927689685,377.083205662093
8451,358.869927690634,358.869927689685,377.066678787291
8461,358.869927690604,358.869927689685,377.050186300355
8471,358.869927690576,358.869927689685,377.033728089562
8481,358.869927690548,358.869927689685,377.017304043677
8491,358.869927690521,358.869927689685,377.000914051962
8501,358.869927690495,358.869927689685,376.98455800416
8511,358.86992769047,358.869927689685,376.968235790502
8521,358.869927690446,358.869927689685,376.951947301703
8531,358.869927690422,358.869927689685,376.935692428952
8541,358.869927690399,358.869927689685,376.919471063921
8551,358.869927690377,358.869927689685,376.903283098751
8561,358.869927690356,358.869927689685,376.887128426058
8571,358.869927690335,358.869927689685,376.871006938925
8581,358.869927690315,358.869927689685,376.854918530902
8591,358.869927690295,358.869927689685,376.838863096002
8601,358.869927690276,358.869927689685,376.822840528701
8611,358.869927690258,358.869927689685,376.806850723933
8621,358.86992769024,358.869927689685,376.790893577086
8631,358.869927690223,358.869927689685,376.774968984005
8641,358.869927690206,358.869927689685,376.759076840984
8651,358.86992769019,358.869927689685,376.743217044766
8661,358.869927690174,358.869927689685,376.727389492541
8671,358.869927690159,358.869927689685,376.711594081942
8681,358.869927690144,358.869927689685,376.695830711044
8691,358.86992769013,358.869927689685,376.680099278361
8701,358.869927690116,358.869927689685,376.664399682844
8711,358.869927690103,358.869927689685,376.648731823876
8721,358.86992769009,358.869927689685,376.633095601275
8731,358.869927690077,358.869927689685,376.617490915286
8741,358.869927690065,358.869927689685,376.601917666584
8751,358.869927690053,358.869927689685,376.586375756265
8761,358.869927690042,358.869927689685,376.570865085852
8771,358.869927690031,358.869927689685,376.555385557284
8781,358.86992769002,358.869927689685,376.539937072922
8791,358.86992769001,358.869927689685,376.52451953554
8801,358.86992769,358.869927689685,376.509132848327
8811,358.86992768999,358.869927689685,376.493776914883
8821,358.86992768998,358.869927689685,376.478451639217
8831,358.869927689971,358.869927689685,376.463156925746
8841,358.869927689962,358.869927689685,376.447892679289
8851,358.869927689954,358.869927689685,376.432658805071
8861,358.869927689946,358.869927689685,376.417455208715
8871,358.869927689937,358.869927689685,376.402281796244
8881,358.86992768993,358.869927689685,376.387138474076
8891,358.869927689922,358.869927689685,376.372025149024
8901,358.869927689915,358.869927689685,376.356941728292
8911,358.869927689908,358.869927689685,376.341888119475
8921,358.869927689901,358.869927689685,376.326864230555
8931,358.869927689894,358.869927689685,376.311869969901
8941,358.869927689888,358.869927689685,376.296905246263
8951,358.869927689881,358.869927689685,376.281969968777
8961,358.869927689875,358.869927689685,376.267064046954
8971,358.869927689869,358.869927689685,376.252187390686
8981,358.869927689864,358.869927689685,376.23733991024
8991,358.869927689858,358.869927689685,376.222521516256
9001,358.869927689853,358.869927689685,376.207732119746
9011,358.869927689847,358.869927689685,376.192971632093
9021,358.869927689842,358.869927689685,376.178239965045
9031,358.869927689838,358.869927689685,376.16353703072
9041,358.869927689833,358.869927689685,376.148862741597
9051,358.869927689828,358.869927689685,376.134217010517
9061,358.869927689824,358.869927689685,376.119599750683
9071,358.86992768982,358.869927689685,376.105010875656
9081,358.869927689815,358.869927689685,376.090450299352
9091,358.869927689811,358.869927689685,376.075917936044
9101,358.869927689807,358.869927689685,376.061413700355
9111,358.869927689804,358.869927689685,376.046937507261
9121,358.8699276898,358.869927689685,376.032489272086
9131,358.869927689796,358.869927689685,376.018068910503
9141,358.869927689793,358.869927689685,376.003676338528
9151,358.86992768979,358.869927689685,375.989311472522
9161,358.869927689786,358.869927689685,375.97497422919
9171,358.869927689783,358.869927689685,375.960664525572
9181,358.86992768978,358.869927689685,375.946382279053
9191,358.869927689777,358.869927689685,375.932127407348
9201,358.869927689774,358.869927689685,375.917899828513
9211,358.869927689772,358.869927689685,375.903699460933
9221,358.869927689769,358.869927689685,375.889526223326
9231,358.869927689766,358.869927689685,375.87538003474
9241,358.869927689764,358.869927689685,375.861260814551
9251,358.869927689761,358.869927689685,375.847168482461
9261,358.869927689759,358.869927689685,375.833102958498
9271,358.869927689757,358.869927689685,375.819064163012
9281,358.869927689755,358.869927689685,375.805052016674
9291,358.869927689752,358.869927689685,375.791066440477
9301,358.86992768975,358.869927689685,375.777107355729
9311,358.869927689748,358.869927689685,375.763174684057
9321,358.869927689746,358.869927689685,375.749268347404
9331,358.869927689744,358.869927689685,375.735388268022
9341,358.869927689743,358.869927689685,375.721534368479
9351,358.869927689741,358.869927689685,375.707706571652
9361,358.869927689739,358.869927689685,375.693904800726
9371,358.869927689737,358.869927689685,375.680128979193
9381,358.869927689736,358.869927689685,375.666379030852
9391,358.869927689734,358.869927689685,375.652654879804
9401,358.869927689733,358.869927689685,375.638956450453
9411,358.869927689731,358.869927689685,375.625283667506
9421,358.86992768973,358.869927689685,375.611636455966
9431,358.869927689728,358.869927689685,375.598014741137
9441,358.869927689727,358.869927689685,375.584418448618
9451,358.869927689726,358.869927689685,375.570847504302
9461,358.869927689725,358.869927689685,375.557301834377
9471,358.869927689723,358.869927689685,375.543781365323
9481,358.869927689722,358.869927689685,375.53028602391
9491,358.869927689721,358.869927689685,375.516815737197
9501,358.86992768972,358.869927689685,375.50337043253
9511,358.869927689719,358.869927689685,375.489950037543
9521,358.869927689718,358.869927689685,375.476554480153
9531,358.869927689717,358.869927689685,375.463183688562
9541,358.869927689716,358.869927689685,375.449837591252
9551,358.869927689715,358.869927689685,375.436516116987
9561,358.869927689714,358.869927689685,375.423219194811
9571,358.869927689713,358.869927689685,375.409946754043
9581,358.869927689712,358.869927689685,375.396698724281
9591,358.869927689711,358.869927689685,375.383475035397
9601,358.869927689711,358.869927689685,375.370275617536
9611,358.86992768971,358.869927689685,375.357100401117
9621,358.869927689709,358.869927689685,375.343949316829
9631,358.869927689708,358.869927689685,375.330822295631
9641,358.869927689708,358.869927689685,375.31771926875
9651,358.869927689707,358.869927689685,375.30464016768
9661,358.869927689706,358.869927689685,375.291584924181
9671,358.869927689706,358.869927689685,375.278553470277
9681,358.869927689705,358.869927689685,375.265545738256
9691,358.869927689704,358.869927689685,375.252561660667
9701,358.869927689704,358.869927689685,375.23960117032
9711,358.869927689703,358.869927689685,375.226664200285
9721,358.869927689703,358.869927689685,375.213750683887
9731,358.869927689702,358.869927689685,375.200860554712
9741,358.869927689702,358.869927689685,375.187993746599
9751,358.869927689701,358.869927689685,375.175150193641
9761,358.869927689701,358.869927689685,375.162329830185
9771,358.8699276897,358.869927689685,375.14953259083
9781,358.8699276897,358.869927689685,375.136758410425
9791,358.869927689699,358.869927689685,375.124007224069
9801,358.869927689699,358.869927689685,375.111278967108
9811,358.869927689698,358.869927689685,375.098573575136
9821,358.869927689698,358.869927689685,375.085890983993
9831,358.869927689698,358.869927689685,375.073231129763
9841,358.869927689697,358.869927689685,375.060593948772
9851,358.869927689697,358.869927689685,375.047979377592
9861,358.869927689696,358.869927689685,375.035387353033
9871,358.869927689696,358.869927689685,375.022817812145
9881,358.869927689696,358.869927689685,375.010270692219
9891,358.869927689695,358.869927689685,374.997745930782
9901,358.869927689695,358.869927689685,374.985243465596
9911,358.869927689695,358.869927689685,374.972763234663
9921,358.869927689695,358.869927689685,374.960305176214
9931,358.869927689694,358.869927689685,374.947869228716
9941,358.869927689694,358.869927689685,374.935455330868
9951,358.869927689694,358.869927689685,374.923063421599
9961,358.869927689693,358.869927689685,374.910693440068
9971,358.869927689693,358.869927689685,374.898345325664
9981,358.869927689693,358.869927689685,374.886019018001
9991,358.869927689693,358.869927689685,374.873714456922
10001,358.869927689693,358.869927689685,374.861431582495
10011,358.869927689692,358.869927689685,374.849170335012
10021,358.869927689692,358.869927689685,374.836930654987
10031,358.869927689692,358.869927689685,374.824712483158
10041,358.869927689692,358.869927689685,374.812515760486
10051,358.869927689691,358.869927689685,374.800340428147
10061,358.869927689691,358.869927689685,374.788186427541
10071,358.869927689691,358.869927689685,374.776053700285
10081,358.869927689691,358.869927689685,374.763942188211
10091,358.869927689691,358.869927689685,374.751851833369
10101,358.869927689691,358.869927689685,374.739782578024
10111,358.86992768969,358.869927689685,374.727734364655
10121,358.86992768969,358.869927689685,374.715707135953
10131,358.86992768969,358.869927689685,374.703700834823
10141,358.86992768969,358.869927689685,374.691715404378
10151,358.86992768969,358.869927689685,374.679750787945
10161,358.86992768969,358.869927689685,374.667806929057
10171,358.86992768969,358.869927689685,374.655883771457
10181,358.869927689689,358.869927689685,374.643981259093
10191,358.869927689689,358.869927689685,374.632099336122
10201,358.869927689689,358.869927689685,374.620237946905
10211,358.869927689689,358.869927689685,374.608397036006
10221,358.869927689689,358.869927689685,374.596576548195
10231,358.869927689689,358.869927689685,374.584776428441
10241,358.869927689689,358.869927689685,374.572996621918
10251,358.869927689689,358.869927689685,374.561237073998
10261,358.869927689688,358.869927689685,374.549497730254
10271,358.869927689688,358.869927689685,374.537778536457
10281,358.869927689688,358.869927689685,374.526079438576
10291,358.869927689688,358.869927689685,374.514400382776
10301,358.869927689688,358.869927689685,374.502741315421
10311,358.869927689688,358.869927689685,374.491102183065
10321,358.869927689688,358.869927689685,374.479482932461
10331,358.869927689688,358.869927689685,374.467883510552
10341,358.869927689688,358.869927689685,374.456303864475
10351,358.869927689688,358.869927689685,374.444743941559
10361,358.869927689688,358.869927689685,374.433203689321
10371,358.869927689688,358.869927689685,374.421683055471
10381,358.869927689688,358.869927689685,374.410181987906
10391,358.869927689687,358.869927689685,374.398700434711
10401,358.869927689687,358.869927689685,374.387238344158
10411,358.869927689687,358.869927689685,374.375795664707
10421,358.869927689687,358.869927689685,374.364372345001
10431,358.869927689687,358.869927689685,374.352968333871
10441,358.869927689687,358.869927689685,374.341583580328
10451,358.869927689687,358.869927689685,374.330218033567
10461,358.869927689687,358.869927689685,374.318871642968
10471,358.869927689687,358.869927689685,374.307544358088
10481,358.869927689687,358.869927689685,374.296236128668
10491,358.869927689687,358.869927689685,374.284946904627
10501,358.869927689687,358.869927689685,374.273676636062
10511,358.869927689687,358.869927689685,374.26242527325
10521,358.869927689687,358.869927689685,374.251192766643
10531,358.869927689687,358.869927689685,374.239979066873
10541,358.869927689687,358.869927689685,374.228784124743
10551,358.869927689687,358.869927689685,374.217607891235
10561,358.869927689687,358.869927689685,374.206450317503
10571,358.869927689687,358.869927689685,374.195311354874
10581,358.869927689687,358.869927689685,374.184190954848
10591,358.869927689687,358.869927689685,374.173089069098
10601,358.869927689686,358.869927689685,374.162005649466
10611,358.869927689686,358.869927689685,374.150940647965
10621,358.869927689686,358.869927689685,374.139894016777
10631,358.869927689686,358.869927689685,374.128865708254
10641,358.869927689686,358.869927689685,374.117855674916
10651,358.869927689686,358.869927689685,374.106863869447
10661,358.869927689686,358.869927689685,374.095890244701
10671,358.869927689686,358.869927689685,374.084934753697
10681,358.869927689686,358.869927689685,374.073997349618
10691,358.869927689686,358.869927689685,374.063077985811
10701,358.869927689686,358.869927689685,374.052176615788
10711,358.869927689686,358.869927689685,374.041293193223
10721,358.869927689686,358.869927689685,374.030427671952
10731,358.869927689686,358.869927689685,374.019580005971
10741,358.869927689686,358.869927689685,374.00875014944
10751,358.869927689686,358.869927689685,373.997938056676
10761,358.869927689686,358.869927689685,373.987143682157
10771,358.869927689686,358.869927689685,373.976366980518
10781,358.869927689686,358.869927689685,373.965607906552
10791,358.869927689686,358.869927689685,373.954866415211
10801,358.869927689686,358.869927689685,373.944142461601
10811,358.869927689686,358.869927689685,373.933436000986
10821,358.869927689686,358.869927689685,373.922746988783
10831,358.869927689686,358.869927689685,373.912075380565
10841,358.869927689686,358.869927689685,373.901421132058
10851,358.869927689686,358.869927689685,373.89078419914
10861,358.869927689686,358.869927689685,373.880164537844
10871,358.869927689686,358.869927689685,373.869562104353
10881,358.869927689686,358.869927689685,373.858976855001
10891,358.869927689686,358.869927689685,373.848408746273
10901,358.869927689686,358.869927689685,373.837857734802
10911,358.869927689686,358.869927689685,373.827323777374
10921,358.869927689686,358.869927689685,373.816806830918
10931,358.869927689686,358.869927689685,373.806306852517
10941,358.869927689686,358.869927689685,373.795823799395
10951,358.869927689686,358.869927689685,373.785357628927
10961,358.869927689686,358.869927689685,373.774908298632
10971,358.869927689686,358.869927689685,373.764475766175
10981,358.869927689686,358.869927689685,373.754059989364
10991,358.869927689686,358.869927689685,373.743660926154
11001,358.869927689686,358.869927689685,373.73327853464
11011,358.869927689686,358.869927689685,373.722912773062
11021,358.869927689686,358.869927689685,373.712563599801
11031,358.869927689686,358.869927689685,373.702230973381
11041,358.869927689686,358.869927689685,373.691914852465
11051,358.869927689686,358.869927689685,373.681615195858
11061,358.869927689686,358.869927689685,373.671331962504
11071,358.869927689686,358.869927689685,373.661065111486
11081,358.869927689686,358.869927689685,373.650814602026
11091,358.869927689686,358.869927689685,373.640580393483
11101,358.869927689686,358.869927689685,373.630362445354
11111,358.869927689686,358.869927689685,373.620160717274
11121,358.869927689686,358.869927689685,373.609975169011
11131,358.869927689686,358.869927689685,373.599805760471
11141,358.869927689686,358.869927689685,373.589652451696
11151,358.869927689686,358.869927689685,373.57951520286
11161,358.869927689686,358.869927689685,373.569393974271
11171,358.869927689686,358.869927689685,373.559288726372
11181,358.869927689686,358.869927689685,373.549199419738
11191,358.869927689686,358.869927689685,373.539126015077
11201,358.869927689686,358.869927689685,373.529068473225
11211,358.869927689686,358.869927689685,373.519026755155
11221,358.869927689686,358.869927689685,373.509000821964
11231,358.869927689686,358.869927689685,373.498990634885
11241,358.869927689686,358.869927689685,373.488996155277
11251,358.869927689685,358.869927689685,373.479017344627
11261,358.869927689685,358.869927689685,373.469054164553
11271,358.869927689685,358.869927689685,373.459106576799
11281,358.869927689685,358.869927689685,373.449174543238
11291,358.869927689685,358.869927689685,373.439258025867
11301,358.869927689685,358.869927689685,373.429356986812
11311,358.869927689685,358.869927689685,373.419471388323
11321,358.869927689685,358.869927689685,373.409601192774
11331,358.869927689685,358.869927689685,373.399746362668
11341,358.869927689685,358.869927689685,373.389906860626
11351,358.869927689685,358.869927689685,373.380082649398
11361,358.869927689685,358.869927689685,373.370273691853
11371,358.869927689685,358.869927689685,373.360479950986
11381,358.869927689685,358.869927689685,373.350701389911
11391,358.869927689685,358.869927689685,373.340937971865
11401,358.869927689685,358.869927689685,373.331189660206
11411,358.869927689685,358.869927689685,373.321456418412
11421,358.869927689685,358.869927689685,373.311738210081
11431,358.869927689685,358.869927689685,373.302034998932
11441,358.869927689685,358.869927689685,373.2923467488
11451,358.869927689685,358.869927689685,373.282673423642
11461,358.869927689685,358.869927689685,373.27301498753
11471,358.869927689685,358.869927689685,373.263371404656
11481,358.869927689685,358.869927689685,373.253742639326
11491,358.869927689685,358.869927689685,373.244128655966
11501,358.869927689685,358.869927689685,373.234529419117
11511,358.869927689685,358.869927689685,373.224944893433
11521,358.869927689685,358.869927689685,373.215375043687
11531,358.869927689685,358.869927689685,373.205819834764
11541,358.869927689685,358.869927689685,373.196279231664
11551,358.869927689685,358.869927689685,373.186753199501
11561,358.869927689685,358.869927689685,373.177241703503
11571,358.869927689685,358.869927689685,373.167744709008
11581,358.869927689685,358.869927689685,373.158262181469
11591,358.869927689685,358.869927689685,373.14879408645
11601,358.869927689685,358.869927689685,373.139340389627
11611,358.869927689685,358.869927689685,373.129901056785
11621,358.869927689685,358.869927689685,373.120476053822
11631,358.869927689685,358.869927689685,373.111065346744
11641,358.869927689685,358.869927689685,373.101668901667
11651,358.869927689685,358.869927689685,373.092286684818
